8.46292	0.243462	0	0	0	8.46292	0.243462	8.6	0.25	-3.00029	0	6.92763e-310	6.92763e-310
8.46016	0.246046	-0.00157876	0.00301608	0.00251207	8.44818	0.251553	8.45	0.25	-3.00027	0	0.00981633	6.92763e-310
8.46016	0.246046	-0.00157876	0.00301608	0.00251207	8.56759	0.241943	8.45	0.25	0	0	0.00981633	6.92763e-310
8.45914	0.247794	-0.00206079	0.0051398	0.0039262	8.45582	0.253997	8.45	0.25	0	0	0.00278749	6.92763e-310
8.45914	0.247794	-0.00206079	0.0051398	0.0039262	8.42544	0.254042	8.35	0.25	-1.81979	0	0.00278749	6.92763e-310
8.4183	0.25043	-0.068423	0.0155643	0.0111425	8.23962	0.24916	8.25	0.25	-1.81978	0	1.74144	6.92763e-310
8.4183	0.25043	-0.068423	0.0155643	0.0111425	7.93286	0.188391	8.05	0.2	-3.99976	-0.99994	1.74144	6.92763e-310
8.2912	0.239855	-0.315167	0.019924	0.0135012	7.84073	0.159858	7.85	0.15	-3.99972	-0.99993	11.7495	6.92763e-310
8.2912	0.239855	-0.315167	0.019924	0.0135012	7.61269	0.155818	7.7	0.15	-2.99982	0	11.7495	6.92763e-310
8.08369	0.229124	-0.705583	0.024699	0.0156731	7.54016	0.159641	7.55	0.15	-2.99982	0	17.6328	6.92763e-310
8.08369	0.229124	-0.705583	0.024699	0.0156731	7.50815	0.0953827	7.45	0.100001	-1.8165	-0.908239	17.6328	6.92763e-310
7.81561	0.206379	-1.13657	0.0154377	0.0124961	7.3426	0.0345312	7.35	0.0500011	-1.81648	-0.90823	15.4326	6.92763e-310
7.81561	0.206379	-1.13657	0.0154377	0.0124961	7.20598	0.00492725	7.2	9.49949e-07	-2.72851	-0.909507	15.4326	6.92763e-310
7.48687	0.181162	-1.58891	0.0202349	0.025999	7.05406	-0.0533413	7.05	-0.0499992	-2.72849	-0.909499	14.957	6.92763e-310
7.48687	0.181162	-1.58891	0.0202349	0.025999	6.74585	-0.143185	6.95	-0.15	-1.81898	-1.81898	14.957	6.92763e-310
7.15412	0.130801	-1.92968	0.100764	0.105898	6.84972	-0.258748	6.85	-0.25	-1.81896	-1.81897	13.84	6.92763e-310
7.15412	0.130801	-1.92968	0.100764	0.105898	6.66966	-0.346668	6.75	-0.349999	-2.00076	-2.00075	13.84	6.92763e-310
