0	0	0	0	0	0	0	0	0	0	0	6.9226e-310	6.9226e-310
0	0	0	0	0	0	0	0	0	0	0	6.9226e-310	6.9226e-310
1.17886	-0.0375432	1.52025	-0.10555	-0.047723	1.55945	-0.138501	2.09897	0.0522228	2.19595	0.109339	27.0038	6.9226e-310
1.17886	-0.0375432	1.52025	-0.10555	-0.047723	1.81209	0.0474826	2.09897	0.0522228	2.19595	0.109339	27.0038	6.9226e-310
3.76912	-0.135516	2.59193	0.00760165	0.0262152	3.89093	-0.134166	4.29136	0.215312	2.28434	0.226323	6.88791	6.9226e-310
3.76912	-0.135516	2.59193	0.00760165	0.0262152	4.19528	0.218461	4.29136	0.215312	2.28434	0.226323	6.88791	6.9226e-310
6.80941	0.393532	3.08746	0.249185	0.140666	6.86352	0.416817	6.56942	0.496096	2.36382	0.348847	1.89984	6.9226e-310
6.80941	0.393532	3.08746	0.249185	0.140666	6.43926	0.472879	6.56942	0.496096	2.36382	0.348847	1.89984	6.9226e-310
9.14226	0.63898	2.39874	0.173563	0.0117907	9.07733	0.593211	8.92437	0.89924	2.43359	0.474526	3.22833	6.9226e-310
9.14226	0.63898	2.39874	0.173563	0.0117907	8.89749	0.886982	8.92437	0.89924	2.43359	0.474526	3.22833	6.9226e-310
11.5623	1.62111	2.60418	0.453833	0.17876	11.5756	1.6669	11.3468	1.427	2.49328	0.600781	1.30706	6.9226e-310
11.5623	1.62111	2.60418	0.453833	0.17876	11.4447	1.42958	11.3468	1.427	2.49328	0.600781	1.30706	6.9226e-310
13.6155	2.3566	2.22	0.425105	0.0585347	13.5921	2.31191	13.827	2.07905	2.5429	0.724947	1.38545	6.9226e-310
13.6155	2.3566	2.22	0.425105	0.0585347	13.6572	1.99915	13.827	2.07905	2.5429	0.724947	1.38545	6.9226e-310
16.5512	2.92746	2.89071	0.0726073	-0.186031	16.6456	2.903	16.3554	2.85243	2.58284	0.844365	4.96638	6.9226e-310
16.5512	2.92746	2.89071	0.0726073	-0.186031	16.282	2.84648	16.3554	2.85243	2.58284	0.844365	4.96638	6.9226e-310
19.0439	3.66672	2.5903	0.235968	0.0165194	19.0106	3.70555	18.923	3.74161	2.61382	0.95648	1.96774	6.9226e-310
19.0439	3.66672	2.5903	0.235968	0.0165194	19.363	3.87122	18.923	3.74161	2.61382	0.95648	1.96774	6.9226e-310
21.3439	4.70307	2.52987	0.466452	0.149117	21.3312	4.73205	21.5215	4.73855	2.63679	1.05891	0.68314	6.9226e-310
21.3439	4.70307	2.52987	0.466452	0.149117	21.6213	4.74762	21.5215	4.73855	2.63679	1.05891	0.68314	6.9226e-310
24.0312	5.58932	2.81532	0.318821	-0.0314645	24.0787	5.56967	24.1437	5.83295	2.65286	1.14953	1.65297	6.9226e-310
24.0312	5.58932	2.81532	0.318821	-0.0314645	24.5601	5.92334	24.1437	5.83295	2.65286	1.14953	1.65297	6.9226e-310
26.6028	6.9306	2.92562	0.513327	0.105364	26.6052	6.96102	26.7833	7.01246	2.6632	1.22647	0.737138	6.9226e-310
26.6028	6.9306	2.92562	0.513327	0.105364	26.5419	6.90075	26.7833	7.01246	2.6632	1.22647	0.737138	6.9226e-310
29.5469	8.10097	3.17212	0.367012	-0.0515605	29.5864	8.08789	29.4352	8.26299	2.66893	1.28822	1.21305	6.9226e-310
