8.46292	0.243462	0	0	0	8.46292	0.243462	8.6	0.25	-3.00029	0	6.92566e-310	6.92566e-310
8.46292	0.243462	0	0	0	8.44818	0.251553	8.45	0.25	-3.00027	0	6.92566e-310	6.92566e-310
8.46786	0.241963	0.00181908	-0.0027785	-0.00231344	8.56759	0.241943	8.45	0.25	0	0	6.92566e-310	0.116475
8.46786	0.241963	0.00181908	-0.0027785	-0.00231344	8.45582	0.253997	8.45	0.25	0	0	6.92566e-310	0.116475
8.38011	0.231708	-0.518535	-0.0116949	-0.0108021	8.42544	0.254042	8.35	0.25	-1.81979	0	6.92566e-310	27.6755
8.38011	0.231708	-0.518535	-0.0116949	-0.0108021	8.23962	0.24916	8.25	0.25	-1.81978	0	6.92566e-310	27.6755
8.12293	0.221523	-1.59469	-0.0184906	-0.0151425	7.93286	0.188391	8.05	0.2	-3.99976	-0.99994	6.92566e-310	70.542
8.12293	0.221523	-1.59469	-0.0184906	-0.0151425	7.84073	0.159858	7.85	0.15	-3.99972	-0.99993	6.92566e-310	70.542
7.84347	0.221482	-2.15545	-0.0107427	-0.00548539	7.61269	0.155818	7.7	0.15	-2.99982	0	6.92566e-310	20.6541
7.84347	0.221482	-2.15545	-0.0107427	-0.00548539	7.54016	0.159641	7.55	0.15	-2.99982	0	6.92566e-310	20.6541
7.6265	0.217611	-2.08283	-0.00800862	-0.000130527	7.50815	0.0953827	7.45	0.100001	-1.8165	-0.908239	6.92566e-310	0.86199
7.6265	0.217611	-2.08283	-0.00800862	-0.000130527	7.3426	0.0345312	7.35	0.0500011	-1.81648	-0.90823	6.92566e-310	0.86199
7.33433	0.201274	-2.35493	0.0228199	0.0296767	7.20598	0.00492725	7.2	9.49949e-07	-2.72851	-0.909507	6.92566e-310	4.96818
7.33433	0.201274	-2.35493	0.0228199	0.0296767	7.05406	-0.0533413	7.05	-0.0499992	-2.72849	-0.909499	6.92566e-310	4.96818
7.09401	0.133038	-2.1409	0.125501	0.108583	6.74585	-0.143185	6.95	-0.15	-1.81898	-1.81898	6.92566e-310	6.54371
7.09401	0.133038	-2.1409	0.125501	0.108583	6.84972	-0.258748	6.85	-0.25	-1.81896	-1.81897	6.92566e-310	6.54371
6.85762	-0.0114442	-2.14496	0.291288	0.22427	6.66966	-0.346668	6.75	-0.349999	-2.00076	-2.00075	6.92566e-310	4.15914
6.85762	-0.0114442	-2.14496	0.291288	0.22427	6.64329	-0.462604	6.65	-0.449999	-2.00076	-2.00075	6.92566e-310	4.15914
6.72228	-0.288194	-1.84063	0.589651	0.42583	6.60862	-0.557035	6.6	-0.549999	-0.998836	-1.99769	6.92566e-310	12.2192
6.72228	-0.288194	-1.84063	0.589651	0.42583	6.56029	-0.650892	6.55	-0.65	-0.99884	-1.99769	6.92566e-310	12.2192
6.60693	-0.617178	-1.70684	0.89625	0.618239	6.40696	-0.842921	6.5	-0.85	-0.908747	-3.63498	6.92566e-310	9.81347
6.60693	-0.617178	-1.70684	0.89625	0.618239	6.45805	-1.05268	6.45	-1.05	-0.908739	-3.63494	6.92566e-310	9.81347
6.45387	-0.823702	-1.89798	0.978764	0.606498	6.38626	-1.15695	6.35	-1.15	-1.81897	-1.81898	6.92566e-310	5.61009
6.45387	-0.823702	-1.89798	0.978764	0.606498	6.25499	-1.25007	6.25	-1.25	-1.81896	-1.81896	6.92566e-310	5.61009
6.47744	-1.33456	-1.8409	1.45543	0.974725	6.43125	-1.48148	6.3	-1.45	0.909739	-3.63894	6.92566e-310	43.6092
6.47744	-1.33456	-1.8409	1.45543	0.974725	6.36328	-1.65656	6.35	-1.65	0.909727	-3.63891	6.92566e-310	43.6092
6.42184	-1.5128	-1.82379	1.49572	0.88534	6.3228	-1.81431	6.3	-1.8	-0.999494	-2.9985	6.92566e-310	5.99915
6.42184	-1.5128	-1.82379	1.49572	0.88534	6.24641	-1.95075	6.25	-1.95	-0.999489	-2.99847	6.92566e-310	5.99915
6.44237	-1.89773	-2.225	1.73141	1.03784	6.31851	-2.10969	6.3	-2.1	0.999984	-2.99994	6.92566e-310	14.4488
6.44237	-1.89773	-2.225	1.73141	1.03784	6.34644	-2.23829	6.35	-2.25	0.999979	-2.99994	6.92566e-310	14.4488
6.445	-2.14438	-2.21907	1.79369	0.965862	6.32593	-2.40018	6.35	-2.4	0	-2.72613	6.92566e-310	3.33955
6.445	-2.14438	-2.21907	1.79369	0.965862	6.34927	-2.55175	6.35	-2.55	0	-2.72611	6.92566e-310	3.33955
6.50563	-2.48482	-2.49547	1.90902	0.978758	6.43125	-2.71878	6.4	-2.7	0.909499	-2.72851	6.92566e-310	3.63901
